node_i,node_j,exact_energy,projected_energy,residual_norm,reachable_rank
8,46,inf,1058.9548806930316,0.00014521828444702,14
8,47,inf,17512.5784516014,0.00015595336163348665,14
8,48,inf,6703.65306825891,0.00029516638132226665,14
8,49,inf,3888.5519779141605,0.0002738357202262637,14
8,50,inf,1541.6562411925574,0.00020942227126245612,14
8,51,inf,423.50370482930583,0.00018758894189768575,14
8,52,inf,433.4023843942018,0.00018039854292210874,14
8,53,inf,1200.8452050628825,0.00017469160605913838,14
8,54,inf,5110.006308528117,0.00023638202203472912,14
8,55,inf,18417.59534822444,0.00028340978261840973,14
8,56,inf,17033.03129731922,0.00042996792572640944,14
8,57,inf,9190.332281220131,0.00031746711392745773,14
8,58,inf,1278.058156828283,0.00023137813401444575,14
8,59,inf,644.3097912439321,0.0001587106226950811,14
8,60,inf,845.2203442091752,0.00021764790280870983,14
8,61,inf,1475.0267970513305,0.00022314547066044593,14
8,62,inf,7083.093078415756,0.00027343127803749226,14
8,63,inf,29312.701548412373,0.0003678309395060853,14
9,10,inf,13904.46802734227,0.0006213077586213399,13
9,11,inf,3150.0013731077042,0.0005407714761298074,13
9,12,inf,82581.20543365322,0.0004601023245153345,14
9,13,inf,117066.4853302562,0.0005526473063463605,14
9,14,inf,18368.51458570284,0.0007360024773211302,13
9,15,inf,24317.919265937308,0.0007543365665524743,13
9,16,inf,22847.17763690953,0.0007271539411548161,13
9,17,inf,17228.943525509276,0.0006026823933627482,13
9,18,inf,26392.744164229796,0.0004369975496190393,14
9,19,inf,5023.25502257998,0.0002964807174029879,14
9,20,inf,44967.43109098609,0.00027529246450500727,15
9,21,inf,93179.86827488018,0.0003665109755454351,15
9,22,inf,10823.816571900417,0.0005901278420223303,14
9,23,inf,72326.6653346744,0.0006449627793966272,14
9,24,inf,36496.53228978162,0.0005908331793664331,14
9,25,inf,18088.6639516033,0.000412687668714798,14
9,26,inf,33037.03473020374,0.00022514949777710971,15
9,27,inf,6732.561315864069,0.0001936003172910279,15
9,28,inf,5638.573282783632,0.00023134067208523568,15
9,29,inf,16947.859672364848,0.00024120538439428247,15
9,30,inf,10736.204094480918,0.0003756754975683615,14
9,31,inf,54362.87112191796,0.0005168292238765575,14
9,32,inf,19617.376292399105,0.0003806808148631334,14
9,33,inf,6759.996315574295,0.00028216900352309103,14
9,34,inf,14403.40871893744,0.0001946454661981929,15
9,35,inf,3277.9508756898454,0.0001838367144213532,15
9,36,inf,4630.560093304759,0.0002126139712752937,15
9,37,inf,3662.3999696785345,0.00021112190325348846,15
9,38,inf,4896.3771553748165,0.0002467450352008077,14
9,39,inf,32243.68317022157,0.0003383295136355337,14
9,40,inf,4568.278578513524,0.0001459040910543055,14
9,41,inf,1606.9000485259485,0.00014247650446983363,14
9,42,inf,329.14632799884487,0.00017606145504799392,14
9,43,inf,412.8062836161177,0.00019558712651056347,14
9,44,inf,87.08579938738707,0.00015984529932951786,14
9,45,inf,203.7728124404208,0.00015789421534753665,14
9,46,inf,953.7566774644273,0.0001540454192129019,14
9,47,inf,18005.925442193944,0.00016406608126454705,14
9,48,inf,3888.6096873632473,0.00027383439505052824,14
9,49,inf,4927.3109702304455,0.00025523446303612454,14
9,50,inf,958.6904721442971,0.0002237822595708463,14
9,51,inf,710.5738029102333,0.0001975073299005334,14
9,52,inf,308.8709642142206,0.0001893753314026397,14
9,53,inf,990.0352492650246,0.00017792499190127822,14
9,54,inf,4470.277029635323,0.00022637141858905974,14
9,55,inf,17616.15008250825,0.00026299152964616765,14
9,56,inf,14262.64620769082,0.00037842453986962197,14
9,57,inf,5976.727467008459,0.0003251911902908867,14
9,58,inf,1193.8676280904517,0.0002416372056948004,14
9,59,inf,417.02744548956093,0.00017379997232971743,14
9,60,inf,392.7464534984584,0.00023103467033993305,14
9,61,inf,865.091618631351,0.00023269879329137347,14
9,62,inf,5753.995786972596,0.0002681430336421567,14
9,63,inf,25372.911894361456,0.00033376077842763675,14
10,11,inf,5373.155014377363,0.0005237773168012149,13
10,12,inf,1875.5190403264914,0.0005571008442348646,14
10,13,inf,89226.5774789558,0.0005445467191716669,15
10,14,inf,114075.47059039687,0.000573610848174482,14
10,15,inf,3609.5494041827274,0.0006723772603987135,13
10,16,inf,12594.708230050555,0.0006253637091126827,13
10,17,inf,24180.769994687565,0.0005672989553449465,14
10,18,inf,5750.507010409994,0.00048240918349923983,14
10,19,inf,3373.094706786256,0.00030816148159950387,14
10,20,inf,45007.745279830335,0.000290532429291537,15
10,21,inf,79720.63894336944,0.0003866757730572793,15
10,22,inf,9300.517909324803,0.0005945865174914476,14
10,23,inf,39522.97614835257,0.0006089988615577933,14
10,24,inf,37437.597780893666,0.0005767724042029923,14
10,25,inf,18339.68338192978,0.00041572315188915425,14
10,26,inf,24578.889336814285,0.00024754340756229096,15
10,27,inf,6578.338856259808,0.00021538455313219835,15
10,28,inf,3968.4760941718796,0.00025615752177374473,15
10,29,inf,15998.811853451467,0.00025920787064315855,15
10,30,inf,10591.321597219674,0.0003915047016318299,14
10,31,inf,43731.21650649734,0.0005137836819699485,14
10,32,inf,25137.054514841057,0.00034908594755262323,14
10,33,inf,6644.104225905515,0.00027112516698965815,14
10,34,inf,13775.647177335457,0.0002211322840039231,15
10,35,inf,2900.292136965849,0.00021275926492526112,15
10,36,inf,6263.023248873376,0.0002365521263665249,15
10,37,inf,3802.4902586811086,0.00023488923585176784,15
10,38,inf,4828.3481611177795,0.0002651629212329676,14
10,39,inf,32008.510877099307,0.0003572050475405944,14
10,40,inf,4970.121220861115,0.00016950540054091762,14
10,41,inf,1176.7224188589535,0.0001767456675870826,14
10,42,inf,157.79621582069754,0.00021033992791908923,14
10,43,inf,390.64656787582885,0.00022695508748248825,15
10,44,inf,100.08622874507584,0.0001859912731223148,14
10,45,inf,25.580698139991128,0.0001947060849833429,14
10,46,inf,735.8171143056381,0.00019160889186896034,14
10,47,inf,18213.349251476277,0.00020155447378471955,14
10,48,inf,1541.659750557114,0.00020942221361311246,14
10,49,inf,958.6895821065223,0.00022378234222660066,14
10,50,inf,629.9023901132373,0.00023064361223352684,14
10,51,inf,260.39010644315675,0.00022875122051156904,14
10,52,inf,46.32715108367613,0.00022087737417577567,14
10,53,inf,1253.5053277554086,0.00020445874924475952,15
10,54,inf,2299.7280812018203,0.0002257236014619545,14
10,55,inf,12915.845600624914,0.00024321761787311218,14
10,56,inf,2216.536499738277,0.0002774447826038778,14
10,57,inf,2429.028249328089,0.00027334310055747175,14
10,58,inf,13887.922128693057,0.00024171404503391578,15
10,59,inf,539.1504134028078,0.0002094002260755325,14
10,60,inf,183.3421973178586,0.00026267927213178855,14
10,61,inf,340.30849377567137,0.00025998968777959675,14
10,62,inf,2373.276733088834,0.00026522788823732217,14
10,63,inf,13467.984589139895,0.00027842035729264467,14
11,12,inf,4930.969520953149,0.0005128183755715721,14
11,13,inf,17832.08574855863,0.0005279943782235352,14
11,14,inf,104457.83260245479,0.00045288125519133283,14
11,15,inf,103934.281948677,0.0004584469532402052,14
11,16,inf,3636.415872379602,0.000521511772884416,13
11,17,inf,3710.2659975362344,0.0005085117960836054,14
11,18,inf,88338.2978987228,0.00034960007790814265,15
11,19,inf,29719.76157983538,0.0002714930540264189,15
11,20,inf,26426.205253620214,0.0002658554905660375,15
11,21,inf,82901.40562501088,0.00033769942557560796,15
11,22,inf,126568.32831781232,0.0003932194846152969,15
11,23,inf,25686.203489520216,0.0005139079909225212,14
11,24,inf,18115.512249467178,0.0005110726330242811,14
11,25,inf,11113.830557646608,0.0004217016792744054,14
11,26,inf,25123.200273509778,0.0002551899950408237,15
11,27,inf,400.69118602193413,0.00023780234197316833,14
11,28,inf,320.4751196832872,0.0002712368739311323,14
11,29,inf,10039.49820899268,0.0002562724047643948,15
11,30,inf,11476.470026683899,0.000386713605318788,14
11,31,inf,30672.56240899513,0.0004652850577199201,14
11,32,inf,32308.052921410806,0.0002949114136381971,14
11,33,inf,4971.543109730285,0.00024222615999441088,14
11,34,inf,839.9066471459787,0.0002491391134406473,14
11,35,inf,4649.919436041723,0.00020372790827781462,15
11,36,inf,5809.129278028024,0.0002649189737722763,15
11,37,inf,3014.4355375981218,0.0002515276000837917,15
11,38,inf,4728.2203165598,0.00028818318052078415,14
11,39,inf,34874.695312404256,0.00035535015734043055,14
11,40,inf,4735.693230540858,0.0001867902172902605,14
11,41,inf,1076.4898548152742,0.00019776201677393143,14
11,42,inf,100.34160268536053,0.00023684046811772738,14
11,43,inf,95.48914255948259,0.00025728754184293595,14
11,44,inf,112.63717583604097,0.00019603473638719952,14
11,45,inf,47.88531131800963,0.00021631707596519935,14
11,46,inf,728.6421976090318,0.00021682028525146698,14
11,47,inf,16960.521984060284,0.000226648892468892,14
11,48,inf,423.50590613075923,0.00018758892115877077,14
11,49,inf,710.5738020084258,0.00019750734134329768,14
11,50,inf,260.39012609857286,0.00022875121901498008,14
11,51,inf,138.187862653861,0.00025384479512165784,14
11,52,inf,149.92695582780505,0.00022718322784977613,14
11,53,inf,280.48615672922455,0.00021735803028365087,14
11,54,inf,1346.0839689368647,0.00022316945443221067,14
11,55,inf,10426.424298418668,0.00023353302580319822,14
11,56,inf,762.7375484652233,0.0002047716481170377,14
11,57,inf,618.1358943928453,0.0002229937014079726,14
11,58,inf,468.4785103549061,0.0002496120845155812,14
11,59,inf,657.1689417383394,0.00021226419353350241,14
11,60,inf,300.6266395524964,0.0002717622770817399,14
11,61,inf,247.65307275019782,0.00026290555008646885,14
11,62,inf,959.8127455054678,0.0002557291153557469,14
11,63,inf,8139.577717874594,0.00025691164657152903,14
12,13,inf,4612.382130917949,0.0005308406430653084,13
12,14,inf,2766.5189248752263,0.000550982080632414,13
12,15,inf,4288.98172156546,0.000548944961375376,13
12,16,inf,2662.6679293890347,0.0005646862050121801,14
12,17,inf,131628.72367509967,0.0003760055911121655,15
12,18,inf,91193.5683856214,0.00035896583295953586,15
12,19,inf,36473.184603849826,0.00025878457847178157,15
12,20,inf,58397.97487838624,0.0003095388718335242,15
12,21,inf,70461.80824870433,0.00034911163452169147,15
12,22,inf,8492.576800580704,0.0005239817449366548,14
12,23,inf,3266.833624787338,0.0005359555273766893,13
12,24,inf,10981.451080617975,0.000547273097382978,14
12,25,inf,10366.511766171867,0.00045558860032813897,14
12,26,inf,30302.268922884952,0.00029211735503877653,15
12,27,inf,609.9210929631571,0.00026692825307032695,14
12,28,inf,1145.1282348773964,0.00025790277616275355,14
12,29,inf,11922.352518455522,0.0002508488599647908,15
12,30,inf,13338.54999099778,0.00038061018679394,14
12,31,inf,47607.20605909697,0.00045943800758419965,14
12,32,inf,26533.877268435877,0.0003095545705953912,14
12,33,inf,6217.967929040948,0.00026497865981686957,14
12,34,inf,6721.417642629838,0.00023898262189511992,15
12,35,inf,1249.8844530908652,0.0002561974557917365,15
12,36,inf,1077.3273067755108,0.00021710514124162432,15
12,37,inf,487.5157088621175,0.00021969938804339582,14
12,38,inf,5550.261990158418,0.0002679916617484514,14
12,39,inf,47800.83384157679,0.0003478449282063064,14
12,40,inf,4473.521142539249,0.00019758317561002442,14
12,41,inf,1381.7513549406367,0.00019869811929401315,14
12,42,inf,296.8678863663311,0.00021510852670344067,14
12,43,inf,275.460977080804,0.00019552400981261478,14
12,44,inf,34.49085089804983,0.00025931949291513296,14
12,45,inf,21.56401051825003,0.00024669848118804997,14
12,46,inf,1101.5619006684492,0.0002350763846971298,14
12,47,inf,19335.44358182965,0.00024213752739028868,14
12,48,inf,433.41528959923033,0.0001803983865189777,14
12,49,inf,308.8700695620877,0.00018937535324287116,14
12,50,inf,46.32722201923787,0.0002208773699947636,14
12,51,inf,149.92687126116215,0.00022718323184493073,14
12,52,inf,10.264933100257565,0.0002575477357105116,14
12,53,inf,123.13060079267008,0.00024380949169560228,14
12,54,inf,1009.9090841455213,0.00024058759320796016,14
12,55,inf,9251.94259881497,0.0002477694596892816,14
12,56,inf,599.5881247802947,0.0002023268059137682,14
12,57,inf,287.0408954454388,0.00021805060294852137,14
12,58,inf,170.19715399452363,0.0002443000347937954,14
12,59,inf,99.02530386029878,0.0002576164887658144,14
12,60,inf,667.5156330561789,0.00023288918823386164,14
12,61,inf,104.4890706538266,0.00024839867661791175,14
12,62,inf,487.1173257711611,0.00024672016505505634,14
12,63,inf,7509.607352534844,0.00024931207785204747,14
13,14,inf,16497.48613951114,0.0006079543014036105,13
13,15,inf,8392.752863305148,0.0006362799781476568,13
13,16,inf,14625.199540342115,0.0006220628747935062,14
13,17,inf,7055.055766658754,0.0005992441784962245,14
13,18,inf,103840.94783704911,0.0003747954465999543,15
13,19,inf,36876.057415958974,0.00026233310898303273,15
13,20,inf,2731.6898067374536,0.0003760418271629796,14
13,21,inf,4253.564470258713,0.0005131569328764184,14
13,22,inf,26866.50132472729,0.0005561504295930501,14
13,23,inf,10654.144807146853,0.0006229028669635281,13
13,24,inf,20882.98275551416,0.000578155781382787,14
13,25,inf,11308.423156918518,0.00044611661136929453,14
13,26,inf,28630.483871046792,0.00029007255253929134,15
13,27,inf,8827.51873892182,0.00025548433621931573,15
13,28,inf,13504.410398027256,0.00026287752663349594,15
13,29,inf,10135.75841534788,0.00027771522194296324,15
13,30,inf,15667.729228400292,0.0003747684825072809,14
13,31,inf,59980.69706036854,0.000521071301175091,14
13,32,inf,13327.992435189271,0.0004134967539607133,14
13,33,inf,6774.9106518249855,0.0003130060168143135,14
13,34,inf,6781.021819583701,0.0002378560077293537,15
13,35,inf,1325.9723123323517,0.00024779581915891993,15
13,36,inf,3158.7659870042426,0.0002257910566475228,15
13,37,inf,2382.500911584829,0.0002213716533716766,15
13,38,inf,5766.25677406674,0.00026857707819759785,14
13,39,inf,42124.03755413839,0.00035926080509913203,14
13,40,inf,3793.32885177901,0.00020596631876065885,14
13,41,inf,1551.4199898845718,0.00019966784494338538,14
13,42,inf,301.98366607167844,0.00021175810956128017,14
13,43,inf,316.16041801108395,0.00019668846531487966,14
13,44,inf,1644.852001268655,0.0002485124513586235,15
13,45,inf,16.059511411992506,0.00023815895073002818,14
13,46,inf,962.9621052998612,0.00022657943375164918,14
13,47,inf,19212.52169092447,0.00023057720872796293,14
13,48,inf,1200.8473824807793,0.00017469157288526346,14
13,49,inf,990.0349440472835,0.00017792499337663755,14
13,50,inf,1253.7471733444609,0.0002044581278782845,15
13,51,inf,280.4862492253288,0.00021735802168514816,14
13,52,inf,123.13015235183413,0.00024380951563024458,14
13,53,inf,246.614841192869,0.00022990896087465084,14
13,54,inf,1023.7093943352143,0.00022942337521727872,14
13,55,inf,10119.454688838345,0.0002310257956610166,14
13,56,inf,2841.8158102705315,0.000211782475631436,14
13,57,inf,1681.3798611370996,0.00021894165699517723,14
13,58,inf,702.0531615232002,0.00024148714966852844,14
13,59,inf,283.5701331420816,0.00024224625315676698,14
13,60,inf,732.2108700096188,0.0002449657943301273,14
13,61,inf,1446.029895013778,0.00023876175265171565,15
13,62,inf,1247.3603055019057,0.00023462147422687366,14
13,63,inf,8020.591510969575,0.00024142762990408755,14
14,15,inf,53684.123485593846,0.0007259919402464394,13
14,16,inf,43883.15498871071,0.0006783081711165657,14
14,17,inf,11176.635798321722,0.0006139848498920649,14
14,18,inf,112440.77095199129,0.0003693764960188551,15
14,19,inf,35604.19021205631,0.00026339969567931455,15
14,20,inf,8895.3650718995,0.00034659181871425523,14
14,21,inf,17976.133931465654,0.0004852464040219341,14
14,22,inf,14259.960899800475,0.000588060719341758,13
14,23,inf,33096.89672000441,0.000685449754882812,13
14,24,inf,30193.41003527358,0.0005900829721579294,14
14,25,inf,12487.482768473861,0.0004342276105504036,14
14,26,inf,26439.93881743568,0.0002853627242549105,15
14,27,inf,8574.763878994003,0.0002517333020302718,15
14,28,inf,12197.83474090168,0.00026417230698517786,15
14,29,inf,14498.531881629588,0.00027851532178871613,15
14,30,inf,14362.81711896693,0.0003793140039784931,14
14,31,inf,55695.14245844813,0.0005365457782683044,14
14,32,inf,13903.6771272019,0.000428204774571907,14
14,33,inf,7108.179679648578,0.00030978131186671645,14
14,34,inf,7431.953972128437,0.00023479066948776071,15
14,35,inf,1728.2052665300132,0.00024210095779068046,15
14,36,inf,2412.9214435146732,0.00024048467135951947,15
14,37,inf,3227.7590155343387,0.00023166369318724402,15
14,38,inf,6505.509130324148,0.00026620377594588113,14
14,39,inf,36916.429840700584,0.0003654545864860831,14
14,40,inf,4074.682252078004,0.00020985884476159265,14
14,41,inf,1941.3263578920448,0.00019669464564567722,14
14,42,inf,802.3367613750838,0.00020768066824244797,14
14,43,inf,1061.540666051545,0.00020699993481823747,14
14,44,inf,436.39663160590186,0.0002454519821589495,14
14,45,inf,419.25630364094695,0.0002303480019926405,14
14,46,inf,1377.1299057846006,0.00021886262649995606,14
14,47,inf,19224.626923017502,0.00022161798626568193,14
14,48,inf,5110.008062152742,0.00023638197547101543,14
14,49,inf,4470.2732507558685,0.0002263714129346532,14
14,50,inf,2299.720868883631,0.0002257236428506797,14
14,51,inf,1346.0880614791884,0.00022316937091915203,14
14,52,inf,1009.9277526206529,0.0002405872656205321,14
14,53,inf,1023.7067486383131,0.00022942341664757322,14
14,54,inf,4486.217525931465,0.0002363049874727381,14
14,55,inf,12496.312838017635,0.00026223700576720276,14
14,56,inf,13399.925871555219,0.0003345129827046571,14
14,57,inf,7269.720113498426,0.0002859243231827529,14
14,58,inf,2313.8363408286673,0.00026123252438020177,14
14,59,inf,1150.2824359681083,0.00023804496918074542,14
14,60,inf,1461.308722909704,0.0002616744412801262,14
14,61,inf,1682.7281794470832,0.00025344142885667194,14
14,62,inf,4264.945805970786,0.0002686412855839495,14
14,63,inf,22003.75400155365,0.0002876327245203106,14
15,16,inf,62424.91992411744,0.0006886864158140172,14
15,17,inf,12681.000618808115,0.0006075065802579222,14
15,18,inf,121032.92385673223,0.0003695695462408056,15
15,19,inf,37459.70922911024,0.00026333759413929564,15
15,20,inf,58573.82901264679,0.00028032125918265325,15
15,21,inf,3642.8906915834636,0.0005066817656456188,13
15,22,inf,59716.82457131295,0.0005681230542327114,14
15,23,inf,58586.346354596324,0.0007053337306037836,13
15,24,inf,38740.398066946436,0.0005919066204857536,14
15,25,inf,17117.230257647483,0.00042599310429960937,14
15,26,inf,25210.524109774626,0.0002802965277272307,15
15,27,inf,8028.980341687626,0.0002480394649890902,15
15,28,inf,10382.39527848516,0.00026269735923482103,15
15,29,inf,1100.242395138752,0.0003004660472032728,14
15,30,inf,15175.051210286847,0.0003770884406143701,14
15,31,inf,58771.30692611213,0.0005365036149104188,14
15,32,inf,19385.794030271056,0.00042660425014133735,14
15,33,inf,13315.949908521816,0.000306254182838396,14
15,34,inf,11859.567359463472,0.00023713484354936565,15
15,35,inf,4876.721721784832,0.00024233560803941628,15
15,36,inf,7348.6424926483205,0.0002475719186797141,15
15,37,inf,3781.483517525281,0.00024420009255486484,14
15,38,inf,8318.98629829903,0.0002676207750738395,14
15,39,inf,41419.8608591108,0.00036334814147274725,14
15,40,inf,11729.189892972736,0.00021136197373577682,14
15,41,inf,10130.472533736136,0.00019880461638118293,14
15,42,inf,9393.447551687597,0.00021348803650694594,14
15,43,inf,8625.118430800198,0.0002243422511011327,14
15,44,inf,8991.83228657939,0.0002443015102815658,14
15,45,inf,8347.993547858041,0.0002294983090440785,14
15,46,inf,9922.480119677322,0.00021847726470834003,14
15,47,inf,25355.160906127523,0.0002296284725178,14
15,48,inf,18417.66433064208,0.0002834103447511202,14
15,49,inf,17616.108808817477,0.0002629923079790522,14
15,50,inf,12915.810277499486,0.00024321752714309003,14
15,51,inf,10426.413427965166,0.0002335327445252859,14
15,52,inf,9252.209457440102,0.000247766992027809,14
15,53,inf,10119.440894882844,0.00023102626688482135,14
15,54,inf,12496.3158020986,0.0002622355328429344,14
15,55,inf,33194.66462213172,0.0002832194372058412,14
15,56,inf,30965.600072281963,0.00040568214310674665,14
15,57,inf,21539.560371709653,0.00032317667183857544,14
15,58,inf,13497.766347710063,0.00027445152819115855,14
15,59,inf,10424.141773449983,0.000243080012689736,14
15,60,inf,11859.63426174718,0.00026938721601031744,14
15,61,inf,12063.89293452191,0.00026762778562670897,14
15,62,inf,19184.293685935023,0.0002721263134813111,14
15,63,inf,40154.13184021985,0.0003557936149621178,14
16,17,inf,11047.141879522991,0.0006698858598352704,13
16,18,inf,5766.744211114616,0.0005940102888953293,13
16,19,inf,3017.602724510878,0.0004705478919717179,13
16,20,inf,55908.32948818105,0.00039418577314604054,14
16,21,inf,135487.0579407824,0.0004626120754128324,14
16,22,inf,6204.544327201392,0.0006756832083337246,13
16,23,inf,37764.76692874673,0.0006950563846385136,13
16,24,inf,44445.16314934444,0.0006068512406985579,14
16,25,inf,50420.1195410725,0.0004086620696842337,14
16,26,inf,50629.17465828374,0.0002015774604920102,15
16,27,inf,15581.091788560803,0.0001648660160637732,15
16,28,inf,13065.030225484896,0.00017767879967334687,15
16,29,inf,29479.828648957297,0.00017972311692643556,15
16,30,inf,10169.688161350243,0.00036368813311484264,14
16,31,inf,69908.1516191978,0.0004919812037485721,14
16,32,inf,16339.239919932868,0.000495255844061552,14
16,33,inf,10533.56326458722,0.00035777317873811484,14
16,34,inf,30888.69676323058,0.0002098545768793585,15
16,35,inf,13419.278138056341,0.00015609493149553835,15
16,36,inf,9935.582558327027,0.0002176424214601669,15
16,37,inf,2551.3933754291916,0.00024312944083226806,14
16,38,inf,11175.32191883615,0.0002744194498769244,14
16,39,inf,49877.468116420394,0.00038297171691980864,14
16,40,inf,6703.652681520841,0.00029516639180330126,14
16,41,inf,4353.10241170378,0.0002827400670282737,14
16,42,inf,4067.310372747636,0.00025832304592071604,14
16,43,inf,14405.163674796833,0.00017795900175968283,15
16,44,inf,32713.47680170396,0.00020824721299729097,15
16,45,inf,4213.379758735097,0.0002864858757863345,14
16,46,inf,5773.611574124388,0.00028076120611523206,14
16,47,inf,19566.93023648807,0.00028824390031544366,14
16,48,inf,4997.268561000548,0.00014399883196942757,14
16,49,inf,4568.273044163808,0.00014590420351228868,14
16,50,inf,4970.115369583988,0.00016950550601803197,14
16,51,inf,4735.714295679626,0.00018678980912565288,14
16,52,inf,4473.530453545519,0.0001975830175576534,14
16,53,inf,3793.3377206177533,0.00020596650657631212,14
16,54,inf,4074.5423306215935,0.00020986045266206078,14
16,55,inf,11729.12873034233,0.0002113626299735496,14
16,56,inf,9979.69006454792,0.00023002515238439424,14
16,57,inf,4448.656063271558,0.00021303486748212278,14
16,58,inf,3607.03992372188,0.0002089381715540546,14
16,59,inf,4023.706375247487,0.00021582883155787908,14
16,60,inf,3579.808707700776,0.00017670433248104033,14
16,61,inf,3538.5298572437414,0.0001856242567353392,14
16,62,inf,4694.752622090452,0.00018732215035686579,14
16,63,inf,15980.984547141137,0.00020943804963689477,14
17,18,inf,11183.5277071528,0.0005667642264213166,13
17,19,inf,2579.072570061088,0.0004751320828891278,13
17,20,inf,46986.15608153947,0.00041913961720451245,14
17,21,inf,86526.56788889148,0.0005019997104757373,14
17,22,inf,5603.733828710167,0.0006623164314361589,13
17,23,inf,6844.315160826493,0.0006696644272795987,13
17,24,inf,17527.229869927884,0.0005606862087441126,14
17,25,inf,16505.998059504203,0.00043068609329595636,14
17,26,inf,3868.8750177528646,0.00028576095877974286,14
17,27,inf,8883.900555004617,0.00018341881083285794,15
17,28,inf,1829.3062355407728,0.00019448648477974793,15
17,29,inf,16665.92886679831,0.0001925943556326916,15
17,30,inf,9670.130842986693,0.0003700861045537458,14
17,31,inf,53398.82411692341,0.0004743875711146975,14
17,32,inf,23796.192183672312,0.00043385425735728995,14
17,33,inf,9885.29646164043,0.00033510684450277083,14
17,34,inf,21496.580376508282,0.00021118811061277996,15
17,35,inf,12666.902360769782,0.00017212186380676168,15
17,36,inf,5418.477826753249,0.00022925132678023742,15
17,37,inf,1618.4053605226945,0.0002217675751714806,14
17,38,inf,6501.204549819647,0.00023853335779064734,14
17,39,inf,39116.253116325825,0.00034037234500648917,14
17,40,inf,4353.064575013364,0.0002827404008695228,14
17,41,inf,4927.311341716099,0.0002552344982670241,14
17,42,inf,2948.852596808583,0.00023214467260862013,14
17,43,inf,1653.592287397311,0.00020639740662544765,14
17,44,inf,28584.99997171432,0.00019904574629010194,15
17,45,inf,2637.951057245869,0.0002511312311617913,14
17,46,inf,3666.5322272375834,0.00023992593077771753,14
17,47,inf,19222.26567886195,0.0002489721606955064,14
17,48,inf,1790.8848435097698,0.00013729433361909875,14
17,49,inf,1606.897711118009,0.00014247652503142477,14
17,50,inf,1176.7192594671349,0.00017674570895859153,14
17,51,inf,1076.4892492021772,0.00019776202592446985,14
17,52,inf,1381.7456726238258,0.00019869835164342494,14
17,53,inf,1551.4181527559947,0.00019966793217865225,14
17,54,inf,1941.329459680876,0.00019669469120037027,14
17,55,inf,10130.45645138964,0.0001988049342175369,14
17,56,inf,2705.0848195228436,0.00023189222540584021,14
17,57,inf,3682.6697125034143,0.00020506293088147113,14
17,58,inf,1295.6531809179814,0.0002132824518836512,14
17,59,inf,1651.4757631772816,0.00021970263282940612,14
17,60,inf,966.7687034414915,0.00018693649314025705,14
17,61,inf,1108.9230371031695,0.00019033512753245468,14
17,62,inf,2084.8875513942994,0.00018871753211072126,14
17,63,inf,12703.380354300576,0.00020512043891432414,14
18,19,inf,4738.2746905983095,0.0004569135001680198,13
18,20,inf,102897.37502776529,0.0003704252136951217,15
18,21,inf,83677.69338059633,0.00048254132191549194,15
18,22,inf,118769.28465167507,0.0005058194456375223,14
18,23,inf,122144.90944522759,0.0005272913245431217,14
18,24,inf,29983.556273703038,0.0004141909549818936,14
18,25,inf,7441.926417682818,0.0003978424600122014,14
18,26,inf,1787.3366044876643,0.00031614589839706593,14
18,27,inf,666.8818239308072,0.00024336081424950268,14
18,28,inf,1630.5702543174152,0.00023894222211463204,15
18,29,inf,12263.294633652431,0.00023659414836803706,15
18,30,inf,9340.202655298566,0.0003859031618912436,14
18,31,inf,36875.02845922639,0.00044208526699717664,14
18,32,inf,15991.078552627649,0.00035760630448974007,14
18,33,inf,6229.640338157199,0.00028677493954076583,14
18,34,inf,10317.279881471251,0.00023419863288141695,15
18,35,inf,331.17639955292606,0.000237906240852181,14
18,36,inf,150.28142387545142,0.00025465742675196426,14
18,37,inf,322.0092997887733,0.00023729808486160412,14
18,38,inf,4313.935762956917,0.00025195208473371197,14
18,39,inf,28777.45177645578,0.0003273327865543246,14
18,40,inf,4067.2705704995724,0.0002583232778279694,14
18,41,inf,2948.841392294373,0.0002321449328031472,14
18,42,inf,629.9023935054786,0.0002306436160633948,14
18,43,inf,1848.5770166268371,0.00023673284000772134,15
18,44,inf,10404.710068486322,0.00020675895976700177,15
18,45,inf,3566.081115130258,0.0002127190190371814,15
18,46,inf,1399.9463646492509,0.00021550986121283004,14
18,47,inf,16441.760052256217,0.00023024612676606588,14
18,48,inf,383.1524216853192,0.00016332098565748635,14
18,49,inf,329.1461125202396,0.00017606145194819836,14
18,50,inf,157.79622351459037,0.0002103399265512812,14
18,51,inf,100.34159323839224,0.000236840468931238,14
18,52,inf,296.8677573210627,0.00021510854523080635,14
18,53,inf,301.9836588109661,0.00021175811248546074,14
18,54,inf,802.3317738158498,0.00020768075129139974,14
18,55,inf,9393.445535975627,0.00021348808090404273,14
18,56,inf,2736.272881057757,0.00024147382227634407,14
18,57,inf,1307.2324873245839,0.0002307350442069052,14
18,58,inf,399.64297964101763,0.00023164572154055871,14
18,59,inf,615.696450020773,0.00021783578278563548,14
18,60,inf,105.66443188595103,0.00023295591241880356,14
18,61,inf,123.2036051752785,0.00022787845815710727,14
18,62,inf,997.815939233458,0.00022331522169874435,14
18,63,inf,10628.616174509858,0.00023492596405055865,14
19,20,inf,61496.60903447172,0.0003749779722252851,15
19,21,inf,63697.284753392036,0.0004135703345910739,15
